Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Category,Product_Name,Quantity,Unit_Price,Gross_Sales,Discount_Percent,Discount_Amount,Net_Sales,Cost,Profit,State,City,Payment_Mode,Ship_Mode,Sales_Channel,Is_Returned,Customer_Rating
AMZ-164672,2022-01-02,CUST-19970,Karan Nair,New,Electronics,Router,3,26100.49,78301.47,20,15660.29,62641.18,47317.42,15323.76,Telangana,Hyderabad,UPI,Standard,Mobile App,0,5
AMZ-187603,2022-01-02,CUST-25219,Reyansh Verma,Returning,Grocery,Basmati Rice,2,1031.72,2063.44,0,0.0,2063.44,1259.63,803.81,Telangana,Hyderabad,Credit Card,Standard,Website,0,5
AMZ-133589,2022-01-02,CUST-22951,Diya Joshi,Returning,Electronics,Laptop,3,47641.44,142924.32,0,0.0,142924.32,104953.17,37971.15,Kerala,Thiruvananthapuram,UPI,Prime One-Day,Mobile App,0,5
AMZ-171102,2022-01-02,CUST-15012,Vivaan Sharma,Returning,Grocery,Spices Combo,3,726.94,2180.82,15,327.12,1853.7,1453.83,399.87,Tamil Nadu,Coimbatore,UPI,Prime One-Day,Website,0,3
AMZ-162192,2022-01-02,CUST-31811,Diya Reddy,Prime Member,Electronics,Bluetooth Speaker,1,26119.25,26119.25,5,1305.96,24813.29,15004.43,9808.86,Rajasthan,Udaipur,UPI,Expedited,Mobile App,0,4
AMZ-144820,2022-01-02,CUST-41525,Sai Chopra,Returning,Home & Kitchen,Curtains,1,6171.64,6171.64,25,1542.91,4628.73,4513.81,114.92,West Bengal,Kolkata,Cash on Delivery,Prime One-Day,Amazon App - Prime,0,5
AMZ-182257,2022-01-02,CUST-18522,Rohan Iyer,Returning,Electronics,Tablet,1,5019.3,5019.3,20,1003.86,4015.44,3418.0,597.44,Punjab,Amritsar,Credit Card,Expedited,Website,0,5
AMZ-104798,2022-01-02,CUST-30607,Advait Singh,Prime Member,Toys & Baby Products,Remote Control Car,1,4965.35,4965.35,10,496.54,4468.81,3233.54,1235.27,Gujarat,Surat,Amazon Pay,Standard,Mobile App,0,5
AMZ-109477,2022-01-02,CUST-19854,Ayaan Rao,Prime Member,Electronics,Smartwatch,2,28980.84,57961.68,0,0.0,57961.68,39801.31,18160.37,Delhi,New Delhi,Debit Card,Same-Day,Amazon App - Prime,0,5
AMZ-194121,2022-01-02,CUST-43230,Ishita Patel,Returning,Electronics,Headphones,1,38073.92,38073.92,20,7614.78,30459.14,23047.98,7411.16,Tamil Nadu,Coimbatore,UPI,Standard,Mobile App,0,3
AMZ-166340,2022-01-02,CUST-19999,Arjun Nair,Returning,Fashion,Men's T-Shirt,1,1430.03,1430.03,10,143.0,1287.03,1043.23,243.8,Uttar Pradesh,Noida,Cash on Delivery,Expedited,Website,0,5
AMZ-102210,2022-01-02,CUST-28724,Reyansh Iyer,New,Grocery,Dry Fruits Pack,1,923.56,923.56,15,138.53,785.03,687.42,97.61,Kerala,Kochi,Cash on Delivery,Same-Day,Amazon App - Prime,0,4
AMZ-187458,2022-01-02,CUST-42784,Priya Sharma,Returning,Grocery,Green Tea,5,1076.7,5383.5,15,807.52,4575.98,3266.08,1309.9,Maharashtra,Pune,Amazon Pay,Expedited,Amazon App - Prime,0,4
AMZ-191335,2022-01-02,CUST-32216,Kiara Nair,Returning,Toys & Baby Products,Remote Control Car,1,4732.27,4732.27,0,0.0,4732.27,2872.58,1859.69,Delhi,New Delhi,Credit Card,Expedited,Amazon App - Prime,0,4
AMZ-181808,2022-01-02,CUST-19060,Ritu Kumar,Returning,Sports & Fitness,Cycling Helmet,1,4037.09,4037.09,40,1614.84,2422.25,3028.52,-606.27,Uttar Pradesh,Noida,Net Banking,Expedited,Amazon App - Prime,0,3
AMZ-179272,2022-01-02,CUST-41511,Aarav Patel,New,Electronics,Camera,1,6513.94,6513.94,25,1628.48,4885.46,3806.51,1078.95,Kerala,Kochi,UPI,Same-Day,Amazon App - Prime,1,1
AMZ-194229,2022-01-02,CUST-29818,Vihaan Gupta,Returning,Fashion,Jeans,1,1549.0,1549.0,10,154.9,1394.1,959.74,434.36,Gujarat,Ahmedabad,Credit Card,Expedited,Mobile App,0,4
AMZ-159609,2022-01-02,CUST-22715,Riya Chopra,New,Home & Kitchen,Air Fryer,2,4684.85,9369.7,20,1873.94,7495.76,5395.68,2100.08,Maharashtra,Pune,UPI,Standard,Mobile App,0,5
AMZ-180173,2022-01-02,CUST-26401,Kiara Das,New,Books,Fiction Novel,1,941.3,941.3,0,0.0,941.3,609.07,332.23,Rajasthan,Udaipur,UPI,Standard,Website,0,1
AMZ-135261,2022-01-02,CUST-39337,Vihaan Verma,New,Electronics,Headphones,1,56594.41,56594.41,15,8489.16,48105.25,38949.43,9155.82,West Bengal,Kolkata,UPI,Standard,Website,0,4
AMZ-107033,2022-01-02,CUST-37096,Advait Sharma,Prime Member,Electronics,Camera,5,44847.4,224237.0,20,44847.4,179389.6,137040.27,42349.33,Gujarat,Ahmedabad,Amazon Pay,Same-Day,Amazon App - Prime,0,4
AMZ-182633,2022-01-02,CUST-11420,Kiara Singh,Prime Member,Electronics,Laptop,1,54058.46,54058.46,5,2702.92,51355.54,32077.93,19277.61,Gujarat,Surat,UPI,Standard,Mobile App,0,4
AMZ-137489,2022-01-02,CUST-16519,Riya Gupta,Returning,Electronics,Power Bank,1,5994.68,5994.68,0,0.0,5994.68,3536.99,2457.69,Haryana,Gurugram,Cash on Delivery,Prime One-Day,Website,0,1
AMZ-152888,2022-01-02,CUST-43870,Neha Mehta,Prime Member,Sports & Fitness,Dumbbells,1,2180.36,2180.36,10,218.04,1962.32,1577.61,384.71,Maharashtra,Nagpur,UPI,Standard,Amazon App - Prime,0,2
AMZ-102789,2022-01-02,CUST-32077,Vivaan Kumar,New,Electronics,Smartwatch,1,31683.42,31683.42,40,12673.37,19010.05,21652.22,-2642.17,Delhi,New Delhi,Cash on Delivery,Standard,Amazon App - Prime,0,4
AMZ-121054,2022-01-02,CUST-22130,Myra Patel,Returning,Electronics,Smartwatch,1,58578.76,58578.76,5,2928.94,55649.82,41155.51,14494.31,Gujarat,Surat,Credit Card,Standard,Mobile App,1,1
AMZ-165085,2022-01-02,CUST-16455,Diya Das,New,Home & Kitchen,Pressure Cooker,1,9423.16,9423.16,10,942.32,8480.84,5733.16,2747.68,Tamil Nadu,Chennai,Amazon Pay,Prime One-Day,Mobile App,0,4
AMZ-160097,2022-01-02,CUST-40125,Myra Gupta,Returning,Fashion,Wrist Watch,1,3032.97,3032.97,30,909.89,2123.08,2009.77,113.31,Kerala,Thiruvananthapuram,Net Banking,Standard,Mobile App,0,5
AMZ-181384,2022-01-02,CUST-18988,Ritu Kumar,Prime Member,Toys & Baby Products,Remote Control Car,2,3291.31,6582.62,10,658.26,5924.36,4163.2,1761.16,Maharashtra,Mumbai,UPI,Prime One-Day,Mobile App,0,5
AMZ-129020,2022-01-02,CUST-44562,Rohan Kumar,Returning,Sports & Fitness,Cricket Bat,1,10353.69,10353.69,15,1553.05,8800.64,6899.86,1900.78,Kerala,Kochi,Net Banking,Standard,Mobile App,1,1
AMZ-110278,2022-01-03,CUST-12202,Myra Das,Prime Member,Beauty & Personal Care,Makeup Kit,1,1552.21,1552.21,5,77.61,1474.6,891.75,582.85,Delhi,New Delhi,Amazon Pay,Standard,Mobile App,0,2
AMZ-143484,2022-01-03,CUST-28348,Kabir Rao,Returning,Electronics,Gaming Console,3,42924.88,128774.64,10,12877.46,115897.18,90248.66,25648.52,Telangana,Hyderabad,Debit Card,Standard,Amazon App - Prime,0,4
AMZ-136828,2022-01-03,CUST-19441,Simran Bose,Returning,Fashion,Formal Shirt,1,509.78,509.78,0,0.0,509.78,340.86,168.92,Uttar Pradesh,Noida,UPI,Standard,Mobile App,0,4
AMZ-198651,2022-01-03,CUST-41089,Kiara Patel,Prime Member,Books,Biography,2,573.29,1146.58,0,0.0,1146.58,749.87,396.71,Tamil Nadu,Coimbatore,Credit Card,Standard,Mobile App,0,4
AMZ-160516,2022-01-03,CUST-10117,Vivaan Bose,New,Fashion,Jacket,2,1940.68,3881.36,5,194.07,3687.29,2865.47,821.82,Punjab,Amritsar,Net Banking,Expedited,Website,0,2
AMZ-105900,2022-01-03,CUST-44371,Simran Bose,Prime Member,Toys & Baby Products,Building Blocks,1,3661.97,3661.97,5,183.1,3478.87,2397.5,1081.37,Maharashtra,Mumbai,Debit Card,Expedited,Amazon App - Prime,0,5
AMZ-179769,2022-01-03,CUST-42038,Simran Kumar,Prime Member,Grocery,Dry Fruits Pack,2,855.07,1710.14,15,256.52,1453.62,1168.68,284.94,Telangana,Hyderabad,Cash on Delivery,Expedited,Website,0,5
AMZ-192419,2022-01-03,CUST-40785,Saanvi Reddy,Returning,Sports & Fitness,Dumbbells,4,9725.65,38902.6,5,1945.13,36957.47,26392.75,10564.72,Gujarat,Ahmedabad,Debit Card,Same-Day,Mobile App,0,1
AMZ-176586,2022-01-03,CUST-23572,Kabir Bose,New,Home & Kitchen,Water Bottle,2,8186.64,16373.28,20,3274.66,13098.62,11603.92,1494.7,Telangana,Hyderabad,UPI,Expedited,Mobile App,0,1
AMZ-171809,2022-01-03,CUST-24544,Ritu Malhotra,New,Fashion,Jacket,1,1596.9,1596.9,5,79.84,1517.06,1171.85,345.21,West Bengal,Howrah,Credit Card,Standard,Mobile App,0,5
AMZ-179571,2022-01-03,CUST-13082,Neha Chopra,New,Electronics,Router,1,35104.26,35104.26,10,3510.43,31593.83,24454.21,7139.62,West Bengal,Kolkata,UPI,Standard,Website,0,1
AMZ-129101,2022-01-03,CUST-30894,Arjun Malhotra,Returning,Sports & Fitness,Cricket Bat,1,477.98,477.98,5,23.9,454.08,279.35,174.73,Kerala,Kochi,Net Banking,Same-Day,Amazon App - Prime,0,4
AMZ-105510,2022-01-03,CUST-23157,Ritu Reddy,Prime Member,Fashion,Handbag,1,1974.07,1974.07,0,0.0,1974.07,1398.38,575.69,Maharashtra,Nagpur,Net Banking,Same-Day,Amazon App - Prime,0,4
AMZ-120197,2022-01-03,CUST-30191,Aditya Das,Returning,Sports & Fitness,Resistance Bands,1,7159.98,7159.98,20,1432.0,5727.98,4336.52,1391.46,Tamil Nadu,Chennai,Cash on Delivery,Same-Day,Amazon App - Prime,0,4
AMZ-130049,2022-01-03,CUST-38570,Karan Mehta,Returning,Fashion,Running Shoes,2,3247.01,6494.02,25,1623.5,4870.52,4058.78,811.74,Punjab,Ludhiana,UPI,Expedited,Mobile App,0,3
AMZ-135857,2022-01-03,CUST-25948,Vivaan Gupta,Returning,Home & Kitchen,Storage Boxes,1,6551.88,6551.88,10,655.19,5896.69,4656.77,1239.92,Tamil Nadu,Chennai,Credit Card,Expedited,Mobile App,0,5
AMZ-121673,2022-01-03,CUST-16723,Saanvi Reddy,Returning,Home & Kitchen,Water Bottle,3,6041.08,18123.24,20,3624.65,14498.59,10944.27,3554.32,Gujarat,Ahmedabad,UPI,Prime One-Day,Mobile App,0,4
AMZ-194678,2022-01-03,CUST-17657,Vihaan Sharma,Prime Member,Fashion,Running Shoes,1,2920.89,2920.89,5,146.04,2774.85,1819.6,955.25,Uttar Pradesh,Noida,Credit Card,Same-Day,Amazon App - Prime,0,3
AMZ-150712,2022-01-03,CUST-11351,Kiara Gupta,New,Electronics,Router,2,17652.2,35304.4,40,14121.76,21182.64,22296.66,-1114.02,Kerala,Kochi,UPI,Standard,Amazon App - Prime,0,4
AMZ-144912,2022-01-03,CUST-28327,Vivaan Nair,Returning,Beauty & Personal Care,Makeup Kit,3,110.78,332.34,0,0.0,332.34,234.53,97.81,Haryana,Faridabad,Credit Card,Standard,Website,0,3
AMZ-123583,2022-01-03,CUST-40142,Simran Gupta,Returning,Fashion,Running Shoes,1,3228.7,3228.7,20,645.74,2582.96,1980.9,602.06,Haryana,Gurugram,Credit Card,Standard,Website,0,5
AMZ-150773,2022-01-03,CUST-25690,Riya Joshi,New,Home & Kitchen,Vacuum Cleaner,1,1770.46,1770.46,0,0.0,1770.46,1251.2,519.26,Telangana,Hyderabad,UPI,Standard,Website,0,4
AMZ-195965,2022-01-03,CUST-29324,Rohan Verma,Prime Member,Home & Kitchen,Bedsheet Set,1,9149.01,9149.01,10,914.9,8234.11,6201.06,2033.05,Karnataka,Mysuru,Debit Card,Prime One-Day,Mobile App,0,5
AMZ-146805,2022-01-03,CUST-20452,Rohan Sharma,Returning,Sports & Fitness,Cricket Bat,1,11291.95,11291.95,0,0.0,11291.95,8592.69,2699.26,Tamil Nadu,Coimbatore,Debit Card,Expedited,Website,0,5
AMZ-199142,2022-01-03,CUST-34377,Reyansh Singh,Returning,Beauty & Personal Care,Skincare Kit,1,2255.47,2255.47,30,676.64,1578.83,1244.3,334.53,Rajasthan,Udaipur,Credit Card,Same-Day,Website,0,4
AMZ-132215,2022-01-03,CUST-23511,Ritu Malhotra,Returning,Electronics,Tablet,2,32897.17,65794.34,15,9869.15,55925.19,39365.26,16559.93,Karnataka,Mysuru,UPI,Standard,Website,0,5
AMZ-167366,2022-01-03,CUST-40054,Ishita Kumar,New,Electronics,Camera,1,27170.83,27170.83,15,4075.62,23095.21,15868.03,7227.18,Maharashtra,Pune,Cash on Delivery,Prime One-Day,Amazon App - Prime,0,5
AMZ-128365,2022-01-03,CUST-28724,Vihaan Nair,Returning,Beauty & Personal Care,Skincare Kit,1,1979.88,1979.88,10,197.99,1781.89,1524.25,257.64,Gujarat,Ahmedabad,Net Banking,Standard,Mobile App,0,4
AMZ-153414,2022-01-03,CUST-44447,Ritu Mehta,Returning,Grocery,Basmati Rice,1,254.34,254.34,25,63.58,190.76,173.76,17.0,Maharashtra,Pune,Credit Card,Standard,Mobile App,0,5
AMZ-144375,2022-01-03,CUST-21266,Advait Das,New,Beauty & Personal Care,Face Wash,2,1301.71,2603.42,0,0.0,2603.42,1520.98,1082.44,Punjab,Amritsar,Debit Card,Standard,Mobile App,0,4
AMZ-171476,2022-01-03,CUST-26051,Arjun Sharma,New,Books,Fiction Novel,1,373.21,373.21,30,111.96,261.25,234.12,27.13,Rajasthan,Jaipur,Credit Card,Same-Day,Amazon App - Prime,0,4
AMZ-157171,2022-01-03,CUST-17344,Ayaan Nair,Returning,Home & Kitchen,Water Bottle,1,10809.75,10809.75,0,0.0,10809.75,8003.5,2806.25,Punjab,Ludhiana,Net Banking,Expedited,Website,0,5
AMZ-170150,2022-01-03,CUST-36367,Reyansh Kumar,Returning,Grocery,Cooking Oil,4,881.02,3524.08,15,528.61,2995.47,2182.42,813.05,Kerala,Kochi,Cash on Delivery,Standard,Mobile App,0,5
AMZ-197216,2022-01-03,CUST-36587,Aarav Joshi,Prime Member,Grocery,Cooking Oil,1,586.65,586.65,25,146.66,439.99,423.25,16.74,Telangana,Hyderabad,Credit Card,Standard,Website,0,5
AMZ-170162,2022-01-03,CUST-31892,Diya Das,Returning,Beauty & Personal Care,Makeup Kit,4,1187.73,4750.92,15,712.64,4038.28,3127.11,911.17,Maharashtra,Nagpur,Net Banking,Expedited,Mobile App,0,5
AMZ-171377,2022-01-03,CUST-37504,Myra Patel,New,Electronics,Tablet,2,30573.34,61146.68,10,6114.67,55032.01,38046.09,16985.92,Kerala,Thiruvananthapuram,UPI,Same-Day,Mobile App,0,5
AMZ-191547,2022-01-03,CUST-29999,Kiara Bose,Returning,Fashion,Sunglasses,1,380.11,380.11,15,57.02,323.09,271.69,51.4,Tamil Nadu,Chennai,Debit Card,Standard,Amazon App - Prime,0,4
AMZ-112747,2022-01-03,CUST-27121,Reyansh Reddy,Returning,Beauty & Personal Care,Hair Dryer,5,2360.25,11801.25,10,1180.12,10621.13,8249.64,2371.49,Tamil Nadu,Coimbatore,Credit Card,Expedited,Mobile App,0,3
AMZ-196134,2022-01-03,CUST-36979,Rohan Verma,Returning,Books,Biography,2,953.53,1907.06,20,381.41,1525.65,1054.38,471.27,Kerala,Kochi,Credit Card,Standard,Website,0,5
AMZ-129357,2022-01-03,CUST-43138,Priya Kumar,Returning,Sports & Fitness,Dumbbells,1,3079.18,3079.18,40,1231.67,1847.51,1943.5,-95.99,Delhi,New Delhi,UPI,Expedited,Mobile App,0,3
AMZ-175762,2022-01-03,CUST-26426,Aadhya Mehta,Prime Member,Home & Kitchen,LED Bulb,1,3594.88,3594.88,0,0.0,3594.88,2668.16,926.72,Delhi,New Delhi,UPI,Same-Day,Website,0,5
AMZ-115069,2022-01-03,CUST-33206,Ishita Rao,Prime Member,Toys & Baby Products,Baby Stroller,2,4609.56,9219.12,0,0.0,9219.12,5503.17,3715.95,Delhi,New Delhi,UPI,Standard,Website,0,4
AMZ-189132,2022-01-03,CUST-30515,Kabir Bose,Returning,Books,Children's Book,3,194.07,582.21,5,29.11,553.1,346.22,206.88,Delhi,New Delhi,Cash on Delivery,Standard,Website,0,5
AMZ-109635,2022-01-03,CUST-16777,Priya Sharma,Returning,Fashion,Wrist Watch,1,1644.33,1644.33,0,0.0,1644.33,1192.11,452.22,Kerala,Thiruvananthapuram,Debit Card,Expedited,Website,0,5
AMZ-170564,2022-01-03,CUST-28083,Ayaan Chopra,Prime Member,Sports & Fitness,Football,1,2168.68,2168.68,5,108.43,2060.25,1340.64,719.61,Haryana,Faridabad,Amazon Pay,Standard,Mobile App,0,4
AMZ-105458,2022-01-03,CUST-27828,Vivaan Chopra,Returning,Home & Kitchen,Vacuum Cleaner,1,5714.45,5714.45,30,1714.34,4000.11,3183.13,816.98,Punjab,Amritsar,UPI,Expedited,Mobile App,0,4
AMZ-107347,2022-01-03,CUST-35257,Aditya Iyer,New,Sports & Fitness,Cricket Bat,2,5867.7,11735.4,5,586.77,11148.63,8495.12,2653.51,Gujarat,Surat,UPI,Expedited,Website,0,5
AMZ-185048,2022-01-03,CUST-33051,Ananya Reddy,New,Fashion,Jeans,1,3689.33,3689.33,15,553.4,3135.93,2217.47,918.46,Rajasthan,Jaipur,Debit Card,Same-Day,Amazon App - Prime,0,3
AMZ-184665,2022-01-03,CUST-31711,Diya Reddy,New,Home & Kitchen,Storage Boxes,1,370.06,370.06,15,55.51,314.55,235.92,78.63,Maharashtra,Mumbai,Debit Card,Expedited,Mobile App,0,5
AMZ-129223,2022-01-03,CUST-15012,Arjun Bose,Returning,Grocery,Cooking Oil,4,271.0,1084.0,10,108.4,975.6,615.28,360.32,Kerala,Kochi,Net Banking,Expedited,Amazon App - Prime,0,3
AMZ-157245,2022-01-03,CUST-34621,Vihaan Iyer,New,Fashion,Jacket,1,2668.75,2668.75,40,1067.5,1601.25,1676.37,-75.12,Telangana,Hyderabad,Net Banking,Same-Day,Mobile App,0,5
AMZ-133491,2022-01-03,CUST-15239,Aditya Mehta,Returning,Grocery,Spices Combo,1,1120.03,1120.03,20,224.01,896.02,646.71,249.31,Kerala,Thiruvananthapuram,Debit Card,Standard,Website,0,4
AMZ-177630,2022-01-03,CUST-35196,Neha Verma,Returning,Home & Kitchen,Bedsheet Set,2,8178.4,16356.8,20,3271.36,13085.44,12597.02,488.42,Gujarat,Surat,Credit Card,Standard,Amazon App - Prime,0,3
AMZ-113951,2022-01-03,CUST-41934,Ananya Sharma,Returning,Toys & Baby Products,Diaper Pack,1,900.52,900.52,15,135.08,765.44,697.64,67.8,Tamil Nadu,Chennai,Cash on Delivery,Same-Day,Mobile App,0,5
AMZ-157371,2022-01-03,CUST-28501,Rohan Reddy,Prime Member,Sports & Fitness,Treadmill,2,5044.78,10089.56,15,1513.43,8576.13,7064.71,1511.42,Maharashtra,Nagpur,Cash on Delivery,Standard,Mobile App,0,5
AMZ-143846,2022-01-03,CUST-26385,Ishita Chopra,Returning,Electronics,Smartwatch,1,27810.93,27810.93,0,0.0,27810.93,20067.76,7743.17,Telangana,Hyderabad,UPI,Standard,Mobile App,0,4
AMZ-109156,2022-01-03,CUST-36460,Vihaan Malhotra,Prime Member,Home & Kitchen,LED Bulb,1,1256.39,1256.39,0,0.0,1256.39,901.16,355.23,Telangana,Hyderabad,Credit Card,Standard,Website,0,4
AMZ-140756,2022-01-03,CUST-31090,Saanvi Nair,Prime Member,Home & Kitchen,Mixer Grinder,1,4755.17,4755.17,10,475.52,4279.65,3456.17,823.48,West Bengal,Kolkata,Debit Card,Standard,Amazon App - Prime,0,2
AMZ-143786,2022-01-03,CUST-23497,Myra Verma,Returning,Fashion,Handbag,1,743.7,743.7,0,0.0,743.7,525.55,218.15,Uttar Pradesh,Noida,Credit Card,Standard,Website,0,5
AMZ-152601,2022-01-03,CUST-11824,Kiara Patel,New,Grocery,Green Tea,1,409.29,409.29,25,102.32,306.97,235.99,70.98,Tamil Nadu,Chennai,Credit Card,Expedited,Website,0,5
AMZ-161835,2022-01-03,CUST-20699,Advait Joshi,Prime Member,Electronics,Gaming Console,2,40611.99,81223.98,20,16244.8,64979.18,62875.94,2103.24,Karnataka,Mysuru,Credit Card,Standard,Mobile App,0,4
AMZ-194903,2022-01-03,CUST-28055,Reyansh Sharma,Returning,Electronics,Laptop,1,50029.87,50029.87,20,10005.97,40023.9,30553.82,9470.08,West Bengal,Kolkata,Debit Card,Standard,Amazon App - Prime,0,1
AMZ-140283,2022-01-03,CUST-26309,Reyansh Verma,New,Sports & Fitness,Cycling Helmet,1,4226.26,4226.26,5,211.31,4014.95,2901.6,1113.35,Kerala,Thiruvananthapuram,Credit Card,Same-Day,Amazon App - Prime,0,4
AMZ-159995,2022-01-03,CUST-36932,Diya Patel,Returning,Electronics,Camera,1,20249.65,20249.65,20,4049.93,16199.72,12063.55,4136.17,West Bengal,Kolkata,Cash on Delivery,Expedited,Mobile App,0,4
AMZ-186839,2022-01-03,CUST-30678,Reyansh Joshi,Returning,Books,Self-Help Book,1,271.46,271.46,25,67.86,203.6,154.11,49.49,Rajasthan,Jaipur,Credit Card,Prime One-Day,Mobile App,0,5
AMZ-181921,2022-01-03,CUST-35486,Rohan Kumar,Returning,Beauty & Personal Care,Hair Dryer,1,1490.92,1490.92,10,149.09,1341.83,870.09,471.74,Telangana,Hyderabad,Debit Card,Prime One-Day,Amazon App - Prime,0,5
AMZ-122529,2022-01-03,CUST-39576,Priya Iyer,New,Home & Kitchen,Water Bottle,1,2153.49,2153.49,5,107.67,2045.82,1610.82,435.0,Uttar Pradesh,Kanpur,Debit Card,Expedited,Website,0,4
AMZ-183313,2022-01-03,CUST-13467,Rohan Verma,Prime Member,Sports & Fitness,Resistance Bands,1,8524.28,8524.28,5,426.21,8098.07,6165.79,1932.28,Delhi,New Delhi,Debit Card,Same-Day,Amazon App - Prime,0,3
AMZ-159958,2022-01-03,CUST-18782,Aditya Iyer,New,Fashion,Men's T-Shirt,1,760.09,760.09,5,38.0,722.09,508.1,213.99,Gujarat,Surat,Debit Card,Prime One-Day,Amazon App - Prime,0,5
AMZ-182567,2022-01-03,CUST-31788,Ritu Malhotra,New,Sports & Fitness,Dumbbells,2,3443.03,6886.06,20,1377.21,5508.85,4156.4,1352.45,Karnataka,Bengaluru,Amazon Pay,Standard,Website,0,3
AMZ-130779,2022-01-03,CUST-35947,Aarav Nair,New,Home & Kitchen,Pressure Cooker,1,8178.7,8178.7,20,1635.74,6542.96,6009.27,533.69,Telangana,Hyderabad,UPI,Expedited,Website,0,4
AMZ-160405,2022-01-03,CUST-13634,Simran Mehta,Returning,Grocery,Green Tea,1,705.35,705.35,0,0.0,705.35,445.93,259.42,Uttar Pradesh,Kanpur,Debit Card,Expedited,Mobile App,0,5
AMZ-162970,2022-01-03,CUST-17518,Reyansh Chopra,New,Toys & Baby Products,Remote Control Car,2,1638.3,3276.6,40,1310.64,1965.96,2190.0,-224.04,Haryana,Gurugram,Credit Card,Same-Day,Mobile App,0,2
AMZ-107869,2022-01-03,CUST-20109,Vivaan Chopra,Returning,Fashion,Jeans,1,1992.6,1992.6,5,99.63,1892.97,1187.1,705.87,Haryana,Faridabad,Credit Card,Expedited,Amazon App - Prime,1,2
AMZ-175409,2022-01-03,CUST-10104,Advait Iyer,Returning,Electronics,Laptop,4,10915.3,43661.2,5,2183.06,41478.14,32804.47,8673.67,Maharashtra,Nagpur,UPI,Expedited,Amazon App - Prime,0,5
AMZ-112204,2022-01-03,CUST-25030,Priya Kumar,Prime Member,Grocery,Cooking Oil,4,569.9,2279.6,15,341.94,1937.66,1485.36,452.3,Telangana,Hyderabad,Credit Card,Expedited,Website,0,5
AMZ-156088,2022-01-03,CUST-36921,Myra Sharma,New,Fashion,Women's Kurti,2,1124.66,2249.32,0,0.0,2249.32,1699.33,549.99,Gujarat,Ahmedabad,Amazon Pay,Standard,Mobile App,0,4
AMZ-182655,2022-01-03,CUST-33685,Kabir Joshi,Returning,Books,Children's Book,1,976.46,976.46,0,0.0,976.46,702.79,273.67,Delhi,New Delhi,UPI,Expedited,Website,0,5
AMZ-106580,2022-01-03,CUST-23191,Sai Gupta,Returning,Electronics,Tablet,1,62664.33,62664.33,0,0.0,62664.33,34901.35,27762.98,Gujarat,Surat,Cash on Delivery,Standard,Website,0,2
AMZ-175644,2022-01-03,CUST-20028,Myra Das,New,Books,Fiction Novel,1,895.96,895.96,20,179.19,716.77,499.44,217.33,Tamil Nadu,Chennai,Cash on Delivery,Standard,Website,0,5
AMZ-116461,2022-01-03,CUST-37037,Priya Singh,Prime Member,Electronics,Router,1,26411.09,26411.09,0,0.0,26411.09,16763.68,9647.41,Karnataka,Mysuru,Credit Card,Expedited,Mobile App,0,4
AMZ-160275,2022-01-03,CUST-28011,Advait Malhotra,New,Fashion,Running Shoes,2,2518.03,5036.06,0,0.0,5036.06,3719.67,1316.39,Kerala,Thiruvananthapuram,Debit Card,Standard,Amazon App - Prime,0,4
AMZ-195011,2022-01-03,CUST-23358,Aadhya Joshi,New,Sports & Fitness,Football,2,11077.64,22155.28,20,4431.06,17724.22,13099.53,4624.69,Telangana,Hyderabad,Credit Card,Same-Day,Mobile App,0,4
AMZ-147420,2022-01-03,CUST-23389,Ishita Gupta,Prime Member,Electronics,Bluetooth Speaker,1,16257.26,16257.26,5,812.86,15444.4,12194.28,3250.12,Kerala,Kochi,Cash on Delivery,Standard,Mobile App,0,5
AMZ-147409,2022-01-03,CUST-21106,Kiara Kumar,Prime Member,Fashion,Jacket,2,2615.33,5230.66,15,784.6,4446.06,3119.11,1326.95,Maharashtra,Nagpur,Net Banking,Standard,Website,0,4
AMZ-125620,2022-01-03,CUST-25407,Kiara Verma,Returning,Toys & Baby Products,Soft Toy,2,3002.7,6005.4,5,300.27,5705.13,3335.21,2369.92,Tamil Nadu,Coimbatore,Amazon Pay,Standard,Website,0,5
AMZ-147798,2022-01-03,CUST-37765,Riya Iyer,New,Fashion,Women's Kurti,1,3159.49,3159.49,0,0.0,3159.49,1926.55,1232.94,Punjab,Ludhiana,Credit Card,Standard,Mobile App,0,5
AMZ-180714,2022-01-03,CUST-36741,Ishita Iyer,New,Grocery,Green Tea,2,767.74,1535.48,10,153.55,1381.93,848.79,533.14,Kerala,Thiruvananthapuram,UPI,Expedited,Amazon App - Prime,0,5
AMZ-123761,2022-01-03,CUST-41677,Neha Singh,Returning,Home & Kitchen,Water Bottle,2,5167.96,10335.92,0,0.0,10335.92,7914.45,2421.47,Uttar Pradesh,Lucknow,Debit Card,Standard,Website,0,4
AMZ-190738,2022-01-03,CUST-22109,Karan Singh,New,Fashion,Sunglasses,1,4432.1,4432.1,5,221.6,4210.5,3055.92,1154.58,Telangana,Hyderabad,Cash on Delivery,Same-Day,Website,0,4
AMZ-178545,2022-01-03,CUST-34838,Myra Nair,Prime Member,Electronics,Smartwatch,2,25865.69,51731.38,0,0.0,51731.38,31684.48,20046.9,West Bengal,Kolkata,Debit Card,Standard,Amazon App - Prime,0,4
